GKZ	Gebiet	Wahlberechtigte	StimmenAbgegeben	StimmenGueltig	StimmenUngueltig	ÖVP	SPÖ	FPÖ	NEOS	JETZT	GRÜNE	KPÖ	WANDL	BZÖ	BIER	CPÖ	GILT	SLP
70218	Sautens	1128	617	616	1	334	54	100	56	12	49	6	3	0	0	0	2	0
70219	Silz	1966	1151	1141	10	468	182	184	98	34	156	10	4	0	0	0	5	0
70220	Sölden	2186	1199	1191	8	827	30	165	88	13	59	2	7	0	0	0	0	0
70221	Stams	1122	630	627	3	291	83	102	52	12	83	2	1	0	0	0	1	0
70222	Tarrenz	2100	1200	1190	10	568	110	289	83	21	107	2	7	0	0	0	3	0
70223	Umhausen	2414	1431	1419	12	844	87	266	121	18	77	1	1	0	0	0	4	0
70224	Wenns	1609	874	868	6	551	59	140	48	12	53	2	2	0	0	0	1	0
70299	Wahlkarten - Imst	0	4934	4902	32	2135	448	640	549	114	928	31	35	0	0	0	22	0
70300	Innsbruck-Land	132217	97644	96941	703	40993	13430	14517	9672	1729	15466	571	358	0	0	0	205	0
70301	Absam	5720	3557	3531	26	1412	487	494	406	51	642	28	9	0	0	0	2	0
70302	Aldrans	1976	1196	1190	6	544	89	135	150	19	237	10	5	0	0	0	1	0
70303	Ampass	1308	796	791	5	337	77	121	88	14	147	3	2	0	0	0	2	0
70304	Axams	4670	2715	2697	18	1096	386	415	237	41	487	22	9	0	0	0	4	0
70305	Baumkirchen	956	531	528	3	235	68	92	41	17	68	3	2	0	0	0	2	0
70306	Birgitz	1118	699	693	6	312	77	88	71	13	121	5	5	0	0	0	1	0
70307	Ellbögen	911	608	605	3	343	60	89	51	8	48	4	1	0	0	0	1	0
70308	Flaurling	982	635	628	7	292	95	73	50	18	96	3	0	0	0	0	1	0
70309	Fritzens	1669	1012	1008	4	421	147	169	103	21	131	10	4	0	0	0	2	0
70310	Fulpmes	3091	1792	1778	14	788	319	285	148	26	202	6	3	0	0	0	1	0
70311	Gnadenwald	620	401	398	3	222	26	49	42	6	51	0	2	0	0	0	0	0
70312	Götzens	3091	1794	1781	13	772	218	307	174	28	266	7	7	0	0	0	2	0
70313	Gries am Brenner	991	630	629	1	328	77	134	29	10	43	4	4	0	0	0	0	0
70314	Gries im Sellrain	478	327	324	3	179	70	32	14	3	21	0	4	0	0	0	1	0
70315	Grinzens	1078	646	641	5	282	97	112	53	18	76	2	1	0	0	0	0	0
70317	Gschnitz	342	211	205	6	129	22	37	12	1	3	1	0	0	0	0	0	0
70318	Hatting	1079	624	619	5	247	84	103	65	15	99	3	2	0	0	0	1	0
70319	Inzing	2958	1843	1831	12	752	262	246	183	33	320	18	15	0	0	0	2	0
70320	Kematen in Tirol	2211	1265	1254	11	507	163	196	109	31	239	7	2	0	0	0	0	0
70322	Kolsass	1260	828	819	9	365	99	129	59	12	147	2	3	0	0	0	3	0
70323	Kolsassberg	626	400	398	2	223	30	84	26	3	29	1	0	0	0	0	2	0
70325	Lans	821	475	471	4	216	34	62	60	3	91	3	1	0	0	0	1	0
70326	Leutasch	1601	866	859	7	492	48	122	82	11	98	1	2	0	0	0	3	0
70327	Matrei am Brenner	714	442	434	8	196	70	64	50	8	42	1	3	0	0	0	0	0
70328	Mieders	1336	766	758	8	352	86	117	82	8	110	1	1	0	0	0	1	0
70329	Mils	3412	2216	2200	16	953	230	326	254	41	368	14	8	0	0	0	6	0
70330	Mühlbachl	1055	618	609	9	346	98	88	36	6	30	2	1	0	0	0	2	0
70331	Mutters	1610	1020	1014	6	496	81	128	117	18	169	3	2	0	0	0	0	0
70332	Natters	1604	951	950	1	434	110	122	100	16	156	5	6	0	0	0	1	0
70333	Navis	1616	1030	1024	6	647	111	158	48	10	47	0	2	0	0	0	1	0
70334	Neustift im Stubaital	3477	2245	2225	20	1261	183	403	146	36	181	8	4	0	0	0	3	0
70335	Oberhofen im Inntal	1367	868	863	5	323	146	184	85	14	103	4	3	0	0	0	1	0
70336	Obernberg am Brenner	289	217	216	1	127	14	53	11	1	9	0	1	0	0	0	0	0
70337	Oberperfuss	2419	1553	1537	16	749	207	179	151	27	209	12	2	0	0	0	1	0
70338	Patsch	811	515	513	2	230	59	69	53	3	92	6	0	0	0	0	1	0
70339	Pettnau	847	479	473	6	216	54	73	54	10	56	1	4	0	0	0	5	0
70340	Pfaffenhofen	825	413	411	2	159	68	70	44	3	60	2	1	0	0	0	4	0
70341	Pfons	1004	643	636	7	341	79	93	41	13	62	3	1	0	0	0	3	0
70342	Polling in Tirol	850	524	515	9	230	69	120	37	5	44	4	6	0	0	0	0	0
70343	Ranggen	835	563	558	5	272	48	78	43	9	99	4	4	0	0	0	1	0
70344	Reith bei Seefeld	873	480	478	2	243	38	61	39	16	77	2	2	0	0	0	0	0
70345	Rinn	1448	966	962	4	431	84	155	102	17	163	9	0	0	0	0	1	0
70346	Rum	6810	4116	4084	32	1452	860	699	344	74	595	25	23	0	0	0	12	0
70347	St. Sigmund im Sellrain	139	95	94	1	63	13	13	3	1	1	0	0	0	0	0	0	0
70348	Scharnitz	867	450	445	5	223	58	75	29	9	49	0	1	0	0	0	1	0
70349	Schmirn	709	545	540	5	403	36	55	18	4	20	3	1	0	0	0	0	0
70350	Schönberg im Stubaital	714	425	420	5	226	40	50	35	4	58	1	0	0	0	0	6	0
70351	Seefeld in Tirol	2063	1101	1099	2	604	82	158	98	21	128	5	2	0	0	0	1	0
70352	Sellrain	1090	620	614	6	295	178	63	25	9	35	7	1	0	0	0	1	0
70353	Sistrans	1735	1114	1109	5	432	114	111	160	17	264	4	4	0	0	0	3	0
70354	Hall in Tirol	9567	5539	5490	49	1718	1063	885	574	143	1028	47	23	0	0	0	9	0
70355	Steinach am Brenner	2693	1605	1578	27	782	232	258	124	28	138	11	2	0	0	0	3	0
70356	Telfes im Stubai	1212	728	720	8	374	91	101	54	12	76	8	2	0	0	0	2	0
70357	Telfs	10899	5533	5481	52	1801	1160	953	494	109	886	39	22	0	0	0	17	0
70358	Thaur	3031	1981	1966	15	935	235	316	182	43	242	5	6	0	0	0	2	0
70359	Trins	1036	667	660	7	362	80	82	46	10	73	4	1	0	0	0	2	0
70360	Tulfes	1208	772	768	4	398	51	141	67	13	86	7	2	0	0	0	3	0
70361	Unterperfuss	182	67	67	0	35	13	10	1	1	7	0	0	0	0	0	0	0
70362	Vals	447	289	283	6	184	25	42	9	1	21	1	0	0	0	0	0	0
70364	Völs	5133	3078	3054	24	1201	488	481	257	62	521	25	8	0	0	0	11	0
70365	Volders	3403	2075	2054	21	964	226	417	158	37	227	12	6	0	0	0	7	0
70366	Wattenberg	587	387	387	0	205	11	107	21	10	30	2	0	0	0	0	1	0
70367	Wattens	6030	3397	3370	27	1440	547	664	239	55	380	17	18	0	0	0	10	0
70368	Wildermieming	709	467	463	4	208	39	58	67	11	78	2	0	0	0	0	0	0
70369	Zirl	6004	3471	3450	21	1214	552	529	405	74	628	21	19	0	0	0	8	0
70399	Wahlkarten - Innsbruck-Land	0	18762	18691	71	6974	2366	2134	2516	318	4156	101	83	0	0	0	43	0
70400	Kitzbühel	45891	33504	33263	241	18405	3527	4350	2497	365	3859	110	75	0	0	0	75	0
70401	Aurach bei Kitzbühel	826	498	492	6	328	38	69	17	3	34	3	0	0	0	0	0	0
70402	Brixen im Thale	1995	1207	1199	8	730	164	116	70	13	90	6	3	0	0	0	7	0
70403	Fieberbrunn	3279	2043	2027	16	1018	319	231	164	23	257	6	3	0	0	0	6	0
70404	Going am Wilden Kaiser	1290	743	736	7	430	61	134	30	15	64	0	1	0	0	0	1	0
70405	Hochfilzen	927	570	563	7	293	126	64	31	9	37	1	0	0	0	0	2	0
70406	Hopfgarten im Brixental	4236	2701	2684	17	1597	247	376	172	34	241	4	4	0	0	0	9	0
70407	Itter	896	615	613	2	353	66	101	33	7	47	3	0	0	0	0	3	0
70408	Jochberg	1160	705	699	6	416	84	113	33	4	48	1	0	0	0	0	0	0
70409	Kirchberg in Tirol	3674	2162	2150	12	1249	282	276	145	25	160	5	3	0	0	0	5	0
70410	Kirchdorf in Tirol	2840	1752	1747	5	976	148	294	128	13	178	3	5	0	0	0	2	0
70411	Kitzbühel	5776	2930	2900	30	1546	329	433	229	43	298	12	6	0	0	0	4	0
70412	Kössen	2985	1722	1709	13	1104	110	248	81	13	134	11	5	0	0	0	3	0
70413	Oberndorf in Tirol	1636	988	978	10	558	121	120	65	4	104	2	3	0	0	0	1	0
70414	Reith bei Kitzbühel	1141	672	670	2	405	44	78	56	8	75	2	2	0	0	0	0	0
70415	St. Jakob in Haus	575	377	372	5	225	45	27	32	7	35	1	0	0	0	0	0	0
70416	St. Johann in Tirol	6569	3754	3715	39	1847	421	542	314	34	528	13	10	0	0	0	6	0
70417	St. Ulrich am Pillersee	1214	756	750	6	464	52	91	58	13	66	3	1	0	0	0	2	0
70418	Schwendt	581	354	352	2	223	24	58	17	2	28	0	0	0	0	0	0	0
70419	Waidring	1522	981	978	3	514	99	177	65	8	111	2	1	0	0	0	1	0
70420	Westendorf	2769	1690	1674	16	1034	163	175	100	16	174	5	4	0	0	0	3	0
70499	Wahlkarten - Kitzbühel	0	6284	6255	29	3095	584	627	657	71	1150	27	24	0	0	0	20	0
70500	Kufstein	76997	55189	54803	386	26586	7202	8948	3826	836	6777	231	185	0	0	0	212	0
70501	Alpbach	1912	1338	1331	7	912	39	194	88	9	84	3	1	0	0	0	1	0
70502	Angath	750	445	444	1	238	46	87	21	12	37	1	0	0	0	0	2	0
70503	Bad Häring	2003	1244	1236	8	504	281	154	73	17	197	7	2	0	0	0	1	0
70504	Brandenberg	1219	775	766	9	468	101	113	39	5	37	3	0	0	0	0	0	0
70505	Breitenbach am Inn	2668	1885	1872	13	1061	193	319	99	15	160	9	3	0	0	0	13	0
70506	Brixlegg	2248	1312	1305	7	594	173	252	90	24	153	6	7	0	0	0	6	0
70508	Ebbs	4083	2571	2550	21	1410	238	469	161	36	218	6	6	0	0	0	6	0
70509	Ellmau	1867	1163	1157	6	664	78	209	58	17	125	3	2	0	0	0	1	0
70510	Erl	1053	735	729	6	469	42	85	46	10	68	4	5	0	0	0	0	0
70511	Kirchbichl	4328	2778	2752	26	1122	572	528	174	41	281	14	8	0	0	0	12	0
70512	Kramsach	3827	2412	2385	27	972	288	448	192	48	411	9	7	0	0	0	10	0
70513	Kufstein	12099	6531	6487	44	2499	1170	1076	494	134	1026	35	28	0	0	0	25	0
70514	Kundl	3331	1992	1977	15	862	329	353	156	26	224	10	7	0	0	0	10	0
70515	Langkampfen	3045	1948	1938	10	897	293	397	119	21	190	4	5	0	0	0	12	0
70516	Mariastein	306	186	184	2	88	13	29	23	1	27	0	1	0	0	0	2	0
70517	Münster	2609	1631	1621	10	704	235	340	118	23	177	12	6	0	0	0	6	0
70518	Niederndorf	2033	1288	1275	13	702	81	248	93	25	110	6	2	0	0	0	8	0
70519	Niederndorferberg	490	304	301	3	214	4	45	11	3	21	0	2	0	0	0	1	0
70520	Radfeld	1772	1035	1028	7	417	148	251	78	26	98	3	2	0	0	0	5	0
70521	Rattenberg	256	155	155	0	45	22	38	16	6	22	4	2	0	0	0	0	0
70522	Reith im Alpbachtal	1998	1259	1252	7	776	110	179	75	13	94	2	3	0	0	0	0	0
70523	Rettenschöss	375	227	224	3	174	4	24	8	0	13	1	0	0	0	0	0	0
70524	Scheffau am Wilden Kaiser	1060	622	618	4	422	26	74	32	9	52	3	0	0	0	0	0	0
70525	Schwoich	1911	1291	1286	5	713	128	203	72	19	131	4	7	0	0	0	9	0
70526	Söll	2647	1698	1692	6	1069	149	213	98	17	134	4	3	0	0	0	5	0
70527	Thiersee	2120	1502	1494	8	940	115	203	91	15	121	4	4	0	0	0	1	0
70528	Angerberg	1464	975	970	5	488	100	147	86	14	124	6	2	0	0	0	3	0
70529	Walchsee	1312	825	818	7	480	44	161	43	2	85	2	0	0	0	0	1	0
70530	Wildschönau	3179	2144	2129	15	1444	91	307	93	28	149	7	6	0	0	0	4	0
70531	Wörgl	9032	4883	4834	49	1746	1176	895	266	85	613	20	20	0	0	0	13	0
70599	Wahlkarten - Kufstein	0	8035	7993	42	3492	913	907	813	135	1595	39	44	0	0	0	55	0
70600	Landeck	33612	23809	23618	191	13394	2856	2517	2044	334	2294	75	66	0	0	0	38	0
70601	Faggen	291	162	159	3	106	11	19	13	0	10	0	0	0	0	0	0	0
70602	Fendels	209	136	135	1	103	5	5	14	0	7	1	0	0	0	0	0	0
70603	Fiss	721	415	413	2	322	9	22	35	1	22	0	1	0	0	0	1	0
70604	Fließ	2346	1500	1492	8	837	195	226	87	26	109	5	4	0	0	0	3	0
70605	Flirsch	774	477	468	9	242	77	48	37	15	39	6	3	0	0	0	1	0
70606	Galtür	606	415	413	2	301	13	49	24	5	21	0	0	0	0	0	0	0
70607	Grins	1098	638	635	3	344	70	78	61	11	65	1	4	0	0	0	1	0
70608	Ischgl	1234	786	784	2	610	24	82	40	6	21	0	0	0	0	0	1	0
70609	Kappl	2064	1408	1403	5	1108	39	164	46	4	37	4	1	0	0	0	0	0
70610	Kaunerberg	324	204	203	1	156	11	15	9	1	11	0	0	0	0	0	0	0
70611	Kaunertal	465	301	301	0	235	15	8	17	3	21	1	0	0	0	0	1	0
70612	Kauns	401	225	224	1	142	12	14	29	2	25	0	0	0	0	0	0	0
70613	Ladis	418	233	232	1	138	12	34	18	2	24	2	0	0	0	0	2	0
70614	Landeck	5576	3131	3092	39	1245	650	383	341	55	386	16	12	0	0	0	4	0
70615	Nauders	1097	678	672	6	457	56	81	41	2	35	0	0	0	0	0	0	0
70616	Pettneu am Arlberg	1122	673	668	5	343	90	67	59	10	92	0	4	0	0	0	3	0
70617	Pfunds	1976	1191	1181	10	759	127	145	63	12	68	4	3	0	0	0	0	0
70618	Pians	610	408	406	2	248	52	49	22	5	30	0	0	0	0	0	0	0
70619	Prutz	1330	744	736	8	374	107	86	50	15	97	3	3	0	0	0	1	0
70620	Ried im Oberinntal	907	508	508	0	313	43	56	29	11	53	3	0	0	0	0	0	0
70621	St. Anton am Arlberg	1763	931	922	9	570	55	56	115	10	113	1	2	0	0	0	0	0
70622	Schönwies	1308	858	848	10	355	238	93	68	11	78	2	2	0	0	0	1	0
70623	See	948	599	598	1	437	13	107	26	1	10	2	0	0	0	0	2	0
70624	Serfaus	865	525	523	2	352	26	39	52	4	45	1	3	0	0	0	1	0
70625	Spiss	90	50	50	0	36	4	9	1	0	0	0	0	0	0	0	0	0
70626	Stanz bei Landeck	476	315	307	8	145	67	15	28	5	45	2	0	0	0	0	0	0
70627	Strengen	977	624	610	14	336	111	73	39	18	27	0	5	0	0	0	1	0
70628	Tobadill	404	239	236	3	150	24	25	17	2	15	0	3	0	0	0	0	0
70629	Tösens	577	315	307	8	193	27	46	16	4	19	1	1	0	0	0	0	0
70630	Zams	2635	1597	1586	11	737	263	137	189	31	217	4	3	0	0	0	5	0
70699	Wahlkarten - Landeck	0	3523	3506	17	1700	410	286	458	62	552	16	12	0	0	0	10	0
70700	Lienz	39536	28023	27736	287	15294	2488	4103	2149	374	3091	102	86	0	0	0	49	0
70701	Abfaltersbach	511	364	358	6	259	11	39	18	2	26	1	2	0	0	0	0	0
70702	Ainet	764	478	473	5	267	31	89	26	10	48	2	0	0	0	0	0	0
70703	Amlach	373	246	238	8	118	20	54	18	4	20	2	1	0	0	0	1	0
70704	Anras	989	672	665	7	486	32	75	38	1	30	2	1	0	0	0	0	0
70705	Assling	1489	1003	994	9	655	65	111	59	13	82	5	3	0	0	0	1	0
70706	Außervillgraten	640	461	458	3	335	23	36	27	4	30	0	1	0	0	0	2	0
70707	Dölsach	1858	1122	1106	16	567	131	182	89	14	118	4	1	0	0	0	0	0
70708	Gaimberg	678	443	435	8	223	42	61	42	13	51	2	1	0	0	0	0	0
70709	Hopfgarten in Defereggen	587	358	350	8	268	9	36	22	3	11	0	1	0	0	0	0	0
70710	Innervillgraten	741	470	465	5	382	12	34	19	4	13	0	0	0	0	0	1	0
70711	Iselsberg-Stronach	479	266	260	6	140	23	39	16	8	31	2	0	0	0	0	1	0
70712	Kals am Großglockner	940	537	530	7	367	22	89	15	2	30	4	1	0	0	0	0	0
70713	Kartitsch	635	397	395	2	311	5	30	15	6	25	3	0	0	0	0	0	0
70714	Lavant	261	176	175	1	85	16	44	17	0	11	0	0	0	0	0	2	0
70715	Leisach	596	358	353	5	197	34	50	17	8	39	8	0	0	0	0	0	0
70716	Lienz	9441	5216	5159	57	2222	820	724	446	114	769	21	23	0	0	0	20	0
70717	Matrei in Osttirol	3840	2247	2236	11	1239	105	536	147	24	167	8	9	0	0	0	1	0
70718	Nikolsdorf	701	421	418	3	255	38	47	26	7	44	0	1	0	0	0	0	0
70719	Nußdorf-Debant	2743	1531	1513	18	689	222	299	110	17	165	4	4	0	0	0	3	0
70720	Oberlienz	1232	715	709	6	433	45	97	47	10	73	3	1	0	0	0	0	0
70721	Obertilliach	571	401	395	6	327	6	34	18	0	8	1	1	0	0	0	0	0
70723	Prägraten am Großvenediger	959	551	545	6	367	10	119	20	0	27	2	0	0	0	0	0	0
70724	St. Jakob in Defereggen	700	432	426	6	300	10	55	30	3	28	0	0	0	0	0	0	0
70725	St. Johann im Walde	227	163	163	0	110	11	26	8	3	2	0	1	0	0	0	2	0
70726	St. Veit in Defereggen	532	349	345	4	240	10	50	24	1	20	0	0	0	0	0	0	0
70727	Schlaiten	388	236	232	4	135	18	35	21	2	19	1	0	0	0	0	1	0
70728	Sillian	1650	1066	1056	10	680	68	125	81	7	89	3	2	0	0	0	1	0
70729	Strassen	624	413	408	5	301	18	29	21	3	35	0	1	0	0	0	0	0
70731	Thurn	510	322	319	3	196	16	38	23	2	42	2	0	0	0	0	0	0
70732	Tristach	1165	740	730	10	389	63	84	61	17	109	3	4	0	0	0	0	0
70733	Untertilliach	183	95	95	0	75	2	7	4	0	7	0	0	0	0	0	0	0
70734	Virgen	1750	980	969	11	530	68	276	47	6	33	2	6	0	0	0	1	0
70735	Heinfels	779	499	495	4	328	18	52	51	2	36	6	0	0	0	0	2	0
70799	Wahlkarten - Lienz	0	4295	4268	27	1818	464	501	526	64	853	11	21	0	0	0	10	0
70800	Reutte	22562	15753	15615	138	8390	1790	2019	1322	231	1717	62	42	0	0	0	42	0
70801	Bach	486	278	270	8	169	15	44	22	4	15	1	0	0	0	0	0	0
70802	Berwang	405	278	277	1	164	17	40	26	5	25	0	0	0	0	0	0	0
70803	Biberwier	443	285	282	3	139	32	48	30	6	25	0	1	0	0	0	1	0
70804	Bichlbach	549	326	323	3	197	31	35	27	8	24	0	0	0	0	0	1	0
70805	Breitenwang	1086	590	586	4	245	104	67	52	7	105	2	3	0	0	0	1	0
70806	Ehenbichl	622	381	376	5	204	39	47	34	3	45	3	1	0	0	0	0	0
70807	Ehrwald	1722	946	941	5	498	90	153	88	15	90	2	1	0	0	0	4	0
70808	Elbigenalp	644	364	360	4	205	24	50	23	8	45	0	1	0	0	0	4	0
70809	Elmen	286	176	172	4	121	4	14	11	1	19	0	0	0	0	0	2	0
70810	Forchach	193	132	131	1	70	9	34	9	3	5	0	0	0	0	0	1	0
70811	Grän	369	236	233	3	170	6	20	20	2	15	0	0	0	0	0	0	0
70812	Gramais	32	24	24	0	23	0	0	0	0	1	0	0	0	0	0	0	0
70813	Häselgehr	530	269	264	5	170	17	38	17	2	19	0	0	0	0	0	1	0
70814	Heiterwang	400	228	226	2	134	15	35	19	1	16	2	4	0	0	0	0	0
70815	Hinterhornbach	70	57	57	0	50	0	6	1	0	0	0	0	0	0	0	0	0
70816	Höfen	930	528	526	2	303	63	61	42	5	48	4	0	0	0	0	0	0
70817	Holzgau	299	199	197	2	132	11	30	10	1	10	1	1	0	0	0	1	0
70818	Jungholz	97	52	52	0	45	0	5	1	0	1	0	0	0	0	0	0	0
70819	Kaisers	58	41	41	0	25	1	4	4	3	4	0	0	0	0	0	0	0
70820	Lechaschau	1506	813	801	12	371	118	124	72	14	98	2	1	0	0	0	1	0
70821	Lermoos	745	441	439	2	278	27	54	36	6	32	3	1	0	0	0	2	0
70822	Musau	283	182	182	0	110	23	17	13	3	15	0	1	0	0	0	0	0
70823	Namlos	60	45	45	0	28	1	13	1	0	2	0	0	0	0	0	0	0
70824	Nesselwängle	320	173	172	1	118	9	23	12	0	9	0	0	0	0	0	1	0
70825	Pfafflar	85	44	44	0	35	2	5	0	0	2	0	0	0	0	0	0	0
70826	Pflach	911	513	508	5	257	76	72	33	7	57	3	2	0	0	0	1	0
70827	Pinswang	277	178	176	2	98	20	19	14	2	21	1	0	0	0	0	1	0
70828	Reutte	4179	2058	2047	11	789	496	255	185	27	269	11	12	0	0	0	3	0
70829	Schattwald	301	157	156	1	99	7	8	15	2	25	0	0	0	0	0	0	0
70830	Stanzach	350	213	209	4	111	17	31	18	5	26	0	0	0	0	0	1	0
70831	Steeg	523	353	350	3	256	6	41	22	9	15	0	1	0	0	0	0	0
70832	Tannheim	703	395	389	6	252	19	52	35	5	23	0	3	0	0	0	0	0
70833	Vils	1063	623	617	6	362	68	72	38	10	62	5	0	0	0	0	0	0
70834	Vorderhornbach	208	151	150	1	94	6	23	14	2	11	0	0	0	0	0	0	0
70835	Wängle	705	422	418	4	248	42	45	31	2	46	2	0	0	0	0	2	0
70836	Weißenbach am Lech	951	494	485	9	249	58	108	29	10	22	3	3	0	0	0	3	0
70837	Zöblen	171	99	98	1	76	1	11	2	0	8	0	0	0	0	0	0	0
70899	Wahlkarten - Reutte	0	3009	2991	18	1495	316	315	316	53	462	17	6	0	0	0	11	0
70900	Schwaz	61000	42596	42250	346	20942	5377	7213	3087	611	4603	184	150	0	0	0	83	0
70901	Achenkirch	1573	854	849	5	530	57	142	49	16	44	4	6	0	0	0	1	0
70902	Aschau im Zillertal	1330	702	691	11	425	57	116	35	8	44	2	3	0	0	0	1	0
70903	Brandberg	277	166	166	0	110	8	37	5	0	6	0	0	0	0	0	0	0
70904	Bruck am Ziller	854	564	562	2	348	43	105	26	7	31	1	1	0	0	0	0	0
70905	Buch in Tirol	2018	1214	1204	10	516	145	281	91	19	138	5	1	0	0	0	8	0
70907	Eben am Achensee	2088	1095	1090	5	575	120	177	93	13	105	3	1	0	0	0	3	0
70908	Finkenberg	1080	656	652	4	411	69	77	39	6	44	2	2	0	0	0	2	0
70909	Fügen	2810	1465	1452	13	763	173	274	91	19	122	4	4	0	0	0	2	0
70910	Fügenberg	1047	592	591	1	382	36	109	19	13	28	4	0	0	0	0	0	0
70911	Gallzein	495	326	324	2	175	16	91	14	2	23	1	2	0	0	0	0	0
70912	Gerlos	596	395	395	0	248	44	62	20	10	9	0	1	0	0	0	1	0
70913	Gerlosberg	375	232	230	2	155	16	41	5	2	10	0	1	0	0	0	0	0
70914	Hainzenberg	530	323	319	4	184	42	56	14	3	19	1	0	0	0	0	0	0
70915	Hart im Zillertal	1187	675	670	5	409	49	120	32	6	50	1	2	0	0	0	1	0
70916	Hippach	1097	625	624	1	471	23	71	32	2	25	0	0	0	0	0	0	0
70917	Jenbach	4919	2638	2614	24	924	643	522	173	42	276	22	8	0	0	0	4	0
70918	Kaltenbach	913	540	536	4	278	93	89	17	4	52	0	2	0	0	0	1	0
70920	Mayrhofen	2599	1380	1369	11	764	116	193	116	19	151	4	5	0	0	0	1	0
70921	Pill	915	599	584	15	291	32	172	18	6	63	0	1	0	0	0	1	0
70922	Ramsau im Zillertal	1234	673	667	6	391	55	123	33	10	50	3	2	0	0	0	0	0
70923	Ried im Zillertal	910	561	553	8	322	74	62	38	5	46	3	0	0	0	0	3	0
70924	Rohrberg	432	265	265	0	160	40	41	10	4	8	1	1	0	0	0	0	0
70925	Schlitters	1080	636	625	11	343	78	103	31	7	57	2	3	0	0	0	1	0
70926	Schwaz	9973	5537	5473	64	1994	1083	970	430	102	826	37	23	0	0	0	8	0
70927	Schwendau	1254	706	699	7	463	38	105	48	3	39	0	1	0	0	0	2	0
70928	Stans	1632	1031	1024	7	508	121	173	89	10	113	5	3	0	0	0	2	0
70929	Steinberg am Rofan	210	125	124	1	98	5	12	4	0	4	1	0	0	0	0	0	0
70930	Strass im Zillertal	648	414	412	2	219	42	55	36	6	50	3	1	0	0	0	0	0
70931	Stumm	1466	828	810	18	453	108	119	38	11	78	0	3	0	0	0	0	0
70932	Stummerberg	671	370	370	0	259	20	67	8	4	11	0	1	0	0	0	0	0
70933	Terfens	1618	1039	1034	5	472	93	172	121	23	130	9	9	0	0	0	5	0
70934	Tux	1399	926	913	13	618	75	99	56	8	52	4	0	0	0	0	1	0
70935	Uderns	1338	746	744	2	366	116	162	38	6	49	1	5	0	0	0	1	0
70936	Vomp	3831	2323	2303	20	936	397	440	171	30	305	13	6	0	0	0	5	0
70937	Weer	1208	712	708	4	344	92	131	46	8	79	5	3	0	0	0	0	0
70938	Weerberg	1933	1248	1237	11	803	54	210	72	11	81	5	0	0	0	0	1	0
70939	Wiesing	1652	957	955	2	410	142	203	79	19	98	2	1	0	0	0	1	0
70940	Zell am Ziller	1289	695	692	3	338	102	132	53	10	53	2	0	0	0	0	2	0
70941	Zellberg	519	296	294	2	176	22	58	20	3	13	1	1	0	0	0	0	0
70999	Wahlkarten - Schwaz	0	7467	7426	41	3310	838	1041	777	134	1221	33	47	0	0	0	25	0
80000	Vorarlberg	274500	185860	184433	1427	67540	24232	27121	25017	3921	33462	871	1446	0	0	0	823	0
80099	Wahlkarten - Vorarlberg (ungültig nicht zuordenbar)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8A000	Vorarlberg Nord	153030	102626	101868	758	38284	13065	14742	13539	2162	18542	455	697	0	0	0	382	0
8A099	Wahlkarten - Vorarlberg Nord	0	459	457	2	74	44	23	98	17	189	5	5	0	0	0	2	0
8B000	Vorarlberg Süd	121470	83234	82565	669	29256	11167	12379	11478	1759	14920	416	749	0	0	0	441	0
8B099	Wahlkarten - Vorarlberg Süd	0	294	291	3	54	23	20	39	9	137	3	6	0	0	0	0	0
80100	Bludenz	45458	31518	31247	271	11789	4884	4981	3958	590	4470	188	261	0	0	0	126	0
80101	Bartholomäberg	1767	1026	1015	11	432	114	250	102	13	88	9	6	0	0	0	1	0
80102	Blons	237	163	163	0	93	7	19	33	1	10	0	0	0	0	0	0	0
80103	Bludenz	9598	4860	4806	54	1404	1187	745	499	116	748	45	43	0	0	0	19	0
80104	Bludesch	1558	839	831	8	261	172	161	99	20	103	5	7	0	0	0	3	0
80105	Brand	487	278	277	1	151	16	45	34	7	20	3	1	0	0	0	0	0
80106	Bürs	2313	1193	1178	15	354	296	194	135	21	156	7	15	0	0	0	0	0
80107	Bürserberg	425	225	222	3	116	18	39	20	5	19	0	2	0	0	0	3	0
80108	Dalaas	1143	662	655	7	218	122	117	112	10	72	3	1	0	0	0	0	0
80109	Fontanella	338	231	230	1	192	1	15	17	1	3	1	0	0	0	0	0	0
80110	Gaschurn	1127	595	591	4	280	72	131	55	9	32	3	7	0	0	0	2	0
80111	Innerbraz	744	442	441	1	143	99	64	54	10	64	5	2	0	0	0	0	0
80112	Klösterle	500	271	268	3	135	40	38	30	2	22	1	0	0	0	0	0	0
80113	Lech	1144	455	452	3	287	18	19	81	4	38	1	3	0	0	0	1	0
80114	Lorüns	198	135	133	2	62	12	26	11	1	20	0	1	0	0	0	0	0
80115	Ludesch	2452	1277	1269	8	404	184	207	187	33	226	4	15	0	0	0	9	0
80116	Nenzing	4570	2562	2535	27	848	314	585	323	61	355	12	24	0	0	0	13	0
80117	Nüziders	3722	2131	2114	17	711	438	273	284	40	333	10	15	0	0	0	10	0
80118	Raggal	637	410	407	3	255	18	38	38	9	44	0	3	0	0	0	2	0
80119	St. Anton im Montafon	524	311	305	6	113	43	50	50	4	40	1	1	0	0	0	3	0
