Datum;BundeslandID;Name;Testungen;TestungenPCR;TestungenAntigen
2022-03-17T09:30:00+01:00;2;Kärnten;6370886;1374432;4996454
2022-03-17T09:30:00+01:00;3;Niederösterreich;33521861;10720383;22801478
2022-03-17T09:30:00+01:00;4;Oberösterreich;23278596;5709492;17569104
2022-03-17T09:30:00+01:00;5;Salzburg;10293005;2791529;7501476
2022-03-17T09:30:00+01:00;6;Steiermark;19912776;5089115;14823661
2022-03-17T09:30:00+01:00;7;Tirol;9142175;3428439;5713736
2022-03-17T09:30:00+01:00;8;Vorarlberg;6818126;1368795;5449331
2022-03-17T09:30:00+01:00;9;Wien;54940896;47513982;7426914
2022-03-17T09:30:00+01:00;10;Österreich;169094014;79363955;89730059
2022-03-18T09:30:00+01:00;1;Burgenland;4825377;1374968;3450409
2022-03-18T09:30:00+01:00;2;Kärnten;6379050;1379441;4999609
2022-03-18T09:30:00+01:00;3;Niederösterreich;33555497;10748092;22807405
2022-03-18T09:30:00+01:00;4;Oberösterreich;23335348;5734229;17601119
2022-03-18T09:30:00+01:00;5;Salzburg;10306086;2803119;7502967
2022-03-18T09:30:00+01:00;6;Steiermark;19946415;5116231;14830184
2022-03-18T09:30:00+01:00;7;Tirol;9158131;3443283;5714848
2022-03-18T09:30:00+01:00;8;Vorarlberg;6828313;1376726;5451587
2022-03-18T09:30:00+01:00;9;Wien;55232056;47803346;7428710
2022-03-18T09:30:00+01:00;10;Österreich;169566273;79779435;89786838
2022-03-19T09:30:00+01:00;1;Burgenland;4858816;1392277;3466539
2022-03-19T09:30:00+01:00;2;Kärnten;6386876;1386010;5000866
2022-03-19T09:30:00+01:00;3;Niederösterreich;33807219;10991611;22815608
2022-03-19T09:30:00+01:00;4;Oberösterreich;23363570;5756955;17606615
2022-03-19T09:30:00+01:00;5;Salzburg;10315495;2811005;7504490
2022-03-19T09:30:00+01:00;6;Steiermark;19973728;5136512;14837216
2022-03-19T09:30:00+01:00;7;Tirol;9173573;3457774;5715799
2022-03-19T09:30:00+01:00;8;Vorarlberg;6838116;1384288;5453828
2022-03-19T09:30:00+01:00;9;Wien;55563807;48133227;7430580
2022-03-19T09:30:00+01:00;10;Österreich;170281200;80449659;89831541
2022-03-20T09:30:00+01:00;1;Burgenland;4869057;1401410;3467647
2022-03-20T09:30:00+01:00;2;Kärnten;6390259;1389393;5000866
2022-03-20T09:30:00+01:00;3;Niederösterreich;33840357;11021783;22818574
2022-03-20T09:30:00+01:00;4;Oberösterreich;23386323;5775912;17610411
2022-03-20T09:30:00+01:00;5;Salzburg;10324706;2819218;7505488
2022-03-20T09:30:00+01:00;6;Steiermark;20003431;5160589;14842842
2022-03-20T09:30:00+01:00;7;Tirol;9187552;3470732;5716820
2022-03-20T09:30:00+01:00;8;Vorarlberg;6845936;1390833;5455103
2022-03-20T09:30:00+01:00;9;Wien;55785608;48353494;7432114
2022-03-20T09:30:00+01:00;10;Österreich;170633229;80783364;89849865
2022-03-21T09:30:00+01:00;1;Burgenland;4880409;1411042;3469367
2022-03-21T09:30:00+01:00;2;Kärnten;6393285;1392033;5001252
2022-03-21T09:30:00+01:00;3;Niederösterreich;33876245;11055637;22820608
2022-03-21T09:30:00+01:00;4;Oberösterreich;23413213;5798258;17614955
2022-03-21T09:30:00+01:00;5;Salzburg;10333381;2827497;7505884
2022-03-21T09:30:00+01:00;6;Steiermark;20025723;5178518;14847205
2022-03-21T09:30:00+01:00;7;Tirol;9198806;3480581;5718225
2022-03-21T09:30:00+01:00;8;Vorarlberg;6854229;1397654;5456575
2022-03-21T09:30:00+01:00;9;Wien;55990511;48556068;7434443
2022-03-21T09:30:00+01:00;10;Österreich;170965802;81097288;89868514
2022-03-22T09:30:00+01:00;1;Burgenland;4892728;1420028;3472700
2022-03-22T09:30:00+01:00;2;Kärnten;6396801;1395549;5001252
2022-03-22T09:30:00+01:00;3;Niederösterreich;33940129;11090210;22849919
2022-03-22T09:30:00+01:00;4;Oberösterreich;23444183;5819503;17624680
2022-03-22T09:30:00+01:00;5;Salzburg;10347523;2837640;7509883
2022-03-22T09:30:00+01:00;6;Steiermark;20053254;5197668;14855586
2022-03-22T09:30:00+01:00;7;Tirol;9218153;3498694;5719459
2022-03-22T09:30:00+01:00;8;Vorarlberg;6864836;1405398;5459438
2022-03-22T09:30:00+01:00;9;Wien;56258318;48821376;7436942
2022-03-22T09:30:00+01:00;10;Österreich;171415925;81486066;89929859
2022-03-23T09:30:00+01:00;1;Burgenland;4903146;1427938;3475208
2022-03-23T09:30:00+01:00;2;Kärnten;6411330;1401145;5010185
2022-03-23T09:30:00+01:00;3;Niederösterreich;33989796;11122498;22867298
2022-03-23T09:30:00+01:00;4;Oberösterreich;23475218;5842029;17633189
2022-03-23T09:30:00+01:00;5;Salzburg;10363211;2851828;7511383
2022-03-23T09:30:00+01:00;6;Steiermark;20108448;5225549;14882899
2022-03-23T09:30:00+01:00;7;Tirol;9238608;3512472;5726136
2022-03-23T09:30:00+01:00;8;Vorarlberg;6876399;1414330;5462069
2022-03-23T09:30:00+01:00;9;Wien;56528088;49089300;7438788
2022-03-23T09:30:00+01:00;10;Österreich;171894244;81887089;90007155
2022-03-24T09:30:00+01:00;1;Burgenland;4917684;1440086;3477598
2022-03-24T09:30:00+01:00;2;Kärnten;6417616;1405377;5012239
2022-03-24T09:30:00+01:00;3;Niederösterreich;34280317;11157807;23122510
2022-03-24T09:30:00+01:00;4;Oberösterreich;23521776;5855759;17666017
2022-03-24T09:30:00+01:00;5;Salzburg;10372586;2859929;7512657
2022-03-24T09:30:00+01:00;6;Steiermark;20137237;5248644;14888593
2022-03-24T09:30:00+01:00;7;Tirol;9251815;3524806;5727009
2022-03-24T09:30:00+01:00;8;Vorarlberg;6886046;1421835;5464211
2022-03-24T09:30:00+01:00;9;Wien;56773050;49332360;7440690
2022-03-24T09:30:00+01:00;10;Österreich;172558127;82246603;90311524
2022-03-25T09:30:00+01:00;1;Burgenland;4928278;1448355;3479923
2022-03-25T09:30:00+01:00;2;Kärnten;6423688;1408931;5014757
2022-03-25T09:30:00+01:00;3;Niederösterreich;34313003;11182341;23130662
2022-03-25T09:30:00+01:00;4;Oberösterreich;23549696;5878219;17671477
2022-03-25T09:30:00+01:00;5;Salzburg;10385680;2871888;7513792
2022-03-25T09:30:00+01:00;6;Steiermark;20159840;5266057;14893783
2022-03-25T09:30:00+01:00;7;Tirol;9263953;3536024;5727929
2022-03-25T09:30:00+01:00;8;Vorarlberg;6894273;1427928;5466345
2022-03-25T09:30:00+01:00;9;Wien;56986441;49543858;7442583
2022-03-25T09:30:00+01:00;10;Österreich;172904852;82563601;90341251
2022-03-26T09:30:00+01:00;1;Burgenland;4942089;1456498;3485591
2022-03-26T09:30:00+01:00;2;Kärnten;6428982;1413272;5015710
2022-03-26T09:30:00+01:00;3;Niederösterreich;34589637;11338298;23251339
2022-03-26T09:30:00+01:00;4;Oberösterreich;23569943;5892702;17677241
2022-03-26T09:30:00+01:00;5;Salzburg;10395585;2880453;7515132
2022-03-26T09:30:00+01:00;6;Steiermark;20181228;5281718;14899510
2022-03-26T09:30:00+01:00;7;Tirol;9276486;3547682;5728804
2022-03-26T09:30:00+01:00;8;Vorarlberg;6903012;1434372;5468640
2022-03-26T09:30:00+01:00;9;Wien;57219997;49775546;7444451
2022-03-26T09:30:00+01:00;10;Österreich;173506959;83020541;90486418
2022-03-27T09:30:00+02:00;1;Burgenland;4951175;1464476;3486699
2022-03-27T09:30:00+02:00;2;Kärnten;6431488;1415778;5015710
2022-03-27T09:30:00+02:00;3;Niederösterreich;34621915;11368119;23253796
2022-03-27T09:30:00+02:00;4;Oberösterreich;23594268;5910951;17683317
2022-03-27T09:30:00+02:00;5;Salzburg;10401933;2885579;7516354
2022-03-27T09:30:00+02:00;6;Steiermark;20201551;5297176;14904375
2022-03-27T09:30:00+02:00;7;Tirol;9287770;3558109;5729661
2022-03-27T09:30:00+02:00;8;Vorarlberg;6909207;1438954;5470253
2022-03-27T09:30:00+02:00;9;Wien;57293731;49847857;7445874
2022-03-27T09:30:00+02:00;10;Österreich;173693038;83186999;90506039
2022-03-28T09:30:00+02:00;1;Burgenland;4959447;1471411;3488036
2022-03-28T09:30:00+02:00;2;Kärnten;6434490;1418780;5015710
2022-03-28T09:30:00+02:00;3;Niederösterreich;34650469;11394922;23255547
2022-03-28T09:30:00+02:00;4;Oberösterreich;23615060;5927559;17687501
2022-03-28T09:30:00+02:00;5;Salzburg;10407120;2890317;7516803
2022-03-28T09:30:00+02:00;6;Steiermark;20216084;5308765;14907319
2022-03-28T09:30:00+02:00;7;Tirol;9295726;3564963;5730763
2022-03-28T09:30:00+02:00;8;Vorarlberg;6915610;1444083;5471527
2022-03-28T09:30:00+02:00;9;Wien;57421128;49973164;7447964
2022-03-28T09:30:00+02:00;10;Österreich;173915134;83393964;90521170
2022-03-29T09:30:00+02:00;1;Burgenland;4968787;1477778;3491009
2022-03-29T09:30:00+02:00;2;Kärnten;6444006;1422836;5021170
2022-03-29T09:30:00+02:00;3;Niederösterreich;34812654;11426810;23385844
2022-03-29T09:30:00+02:00;4;Oberösterreich;23640629;5943410;17697219
2022-03-29T09:30:00+02:00;5;Salzburg;10418857;2897697;7521160
2022-03-29T09:30:00+02:00;6;Steiermark;20235795;5322913;14912882
2022-03-29T09:30:00+02:00;7;Tirol;9308825;3577117;5731708
2022-03-29T09:30:00+02:00;8;Vorarlberg;6923353;1449188;5474165
2022-03-29T09:30:00+02:00;9;Wien;57688663;50238483;7450180
2022-03-29T09:30:00+02:00;10;Österreich;174441569;83756232;90685337
2022-03-30T09:30:00+02:00;1;Burgenland;4978412;1485273;3493139
2022-03-30T09:30:00+02:00;2;Kärnten;6450039;1426278;5023761
2022-03-30T09:30:00+02:00;3;Niederösterreich;35294548;11760814;23533734
2022-03-30T09:30:00+02:00;4;Oberösterreich;23661944;5957472;17704472
2022-03-30T09:30:00+02:00;5;Salzburg;10429131;2906990;7522141
2022-03-30T09:30:00+02:00;6;Steiermark;20275774;5337811;14937963
2022-03-30T09:30:00+02:00;7;Tirol;9319455;3586991;5732464
2022-03-30T09:30:00+02:00;8;Vorarlberg;6930496;1454355;5476141
2022-03-30T09:30:00+02:00;9;Wien;57907581;50451208;7456373
2022-03-30T09:30:00+02:00;10;Österreich;175247380;84367192;90880188
2022-03-31T09:30:00+02:00;1;Burgenland;4987787;1492559;3495228
2022-03-31T09:30:00+02:00;2;Kärnten;6457038;1428388;5028650
2022-03-31T09:30:00+02:00;3;Niederösterreich;35328896;11790276;23538620
2022-03-31T09:30:00+02:00;4;Oberösterreich;23698936;5967446;17731490
2022-03-31T09:30:00+02:00;5;Salzburg;10437104;2913919;7523185
2022-03-31T09:30:00+02:00;6;Steiermark;20296100;5353655;14942445
2022-03-31T09:30:00+02:00;7;Tirol;9329084;3595864;5733220
2022-03-31T09:30:00+02:00;8;Vorarlberg;6936946;1458854;5478092
2022-03-31T09:30:00+02:00;9;Wien;58145396;50682731;7462665
2022-03-31T09:30:00+02:00;10;Österreich;175617287;84683692;90933595
2022-04-01T09:30:00+02:00;1;Burgenland;4997066;1499754;3497312
2022-04-01T09:30:00+02:00;2;Kärnten;6461076;1432426;5028650
2022-04-01T09:30:00+02:00;3;Niederösterreich;35588052;11813644;23774408
2022-04-01T09:30:00+02:00;4;Oberösterreich;23714720;5978851;17735869
2022-04-01T09:30:00+02:00;5;Salzburg;10445373;2921075;7524298
2022-04-01T09:30:00+02:00;6;Steiermark;20309642;5362398;14947244
2022-04-01T09:30:00+02:00;7;Tirol;9338646;3604728;5733918
2022-04-01T09:30:00+02:00;8;Vorarlberg;6942575;1462608;5479967
2022-04-01T09:30:00+02:00;9;Wien;58372512;50903633;7468879
2022-04-01T09:30:00+02:00;10;Österreich;176169662;84979117;91190545
2022-04-02T09:30:00+02:00;1;Burgenland;5006967;1508053;3498914
2022-04-02T09:30:00+02:00;2;Kärnten;6465189;1435804;5029385
2022-04-02T09:30:00+02:00;3;Niederösterreich;35818620;12040145;23778475
2022-04-02T09:30:00+02:00;4;Oberösterreich;23730500;5991417;17739083
2022-04-02T09:30:00+02:00;5;Salzburg;10451220;2926294;7524926
2022-04-02T09:30:00+02:00;6;Steiermark;20318900;5370785;14948115
2022-04-02T09:30:00+02:00;7;Tirol;9345231;3611313;5733918
2022-04-02T09:30:00+02:00;8;Vorarlberg;6946801;1465325;5481476
2022-04-02T09:30:00+02:00;9;Wien;58546572;51071293;7475279
2022-04-02T09:30:00+02:00;10;Österreich;176630000;85420429;91209571
2022-04-03T09:30:00+02:00;1;Burgenland;5011041;1511706;3499335
2022-04-03T09:30:00+02:00;2;Kärnten;6467203;1437818;5029385
2022-04-03T09:30:00+02:00;3;Niederösterreich;35856245;12068394;23787851
2022-04-03T09:30:00+02:00;4;Oberösterreich;23746530;6003582;17742948
2022-04-03T09:30:00+02:00;5;Salzburg;10455617;2929958;7525659
2022-04-03T09:30:00+02:00;6;Steiermark;20321345;5372164;14949181
2022-04-03T09:30:00+02:00;7;Tirol;9351225;3617307;5733918
2022-04-03T09:30:00+02:00;8;Vorarlberg;6950554;1468094;5482460
2022-04-03T09:30:00+02:00;9;Wien;58683870;51202285;7481585
2022-04-03T09:30:00+02:00;10;Österreich;176843630;85611308;91232322
2022-04-04T09:30:00+02:00;1;Burgenland;5014024;1514249;3499775
2022-04-04T09:30:00+02:00;2;Kärnten;6469307;1439922;5029385
2022-04-04T09:30:00+02:00;3;Niederösterreich;35881545;12089434;23792111
2022-04-04T09:30:00+02:00;4;Oberösterreich;23757403;6011851;17745552
2022-04-04T09:30:00+02:00;5;Salzburg;10458493;2932308;7526185
2022-04-04T09:30:00+02:00;6;Steiermark;20325091;5375180;14949911
2022-04-04T09:30:00+02:00;7;Tirol;9355038;3621120;5733918
2022-04-04T09:30:00+02:00;8;Vorarlberg;6954276;1470978;5483298
2022-04-04T09:30:00+02:00;9;Wien;58816499;51328225;7488274
2022-04-04T09:30:00+02:00;10;Österreich;177031676;85783267;91248409
2022-04-05T09:30:00+02:00;1;Burgenland;5019951;1518493;3501458
2022-04-05T09:30:00+02:00;2;Kärnten;6476526;1443063;5033463
2022-04-05T09:30:00+02:00;3;Niederösterreich;35924877;12115580;23809297
2022-04-05T09:30:00+02:00;4;Oberösterreich;23773165;6019371;17753794
2022-04-05T09:30:00+02:00;5;Salzburg;10462545;2937211;7525334
2022-04-05T09:30:00+02:00;6;Steiermark;20349370;5395959;14953411
2022-04-05T09:30:00+02:00;7;Tirol;9364662;3630744;5733918
2022-04-05T09:30:00+02:00;8;Vorarlberg;6958657;1473354;5485303
2022-04-05T09:30:00+02:00;9;Wien;59076246;51580686;7495560
2022-04-05T09:30:00+02:00;10;Österreich;177405999;86114461;91291538
2022-04-06T09:30:00+02:00;1;Burgenland;5027959;1525367;3502592
2022-04-06T09:30:00+02:00;2;Kärnten;6478957;1445494;5033463
2022-04-06T09:30:00+02:00;3;Niederösterreich;35956447;12137058;23819389
2022-04-06T09:30:00+02:00;4;Oberösterreich;23783645;6025705;17757940
2022-04-06T09:30:00+02:00;5;Salzburg;10467008;2941161;7525847
2022-04-06T09:30:00+02:00;6;Steiermark;20431748;5409722;15022026
2022-04-06T09:30:00+02:00;7;Tirol;9385146;3640312;5744834
2022-04-06T09:30:00+02:00;8;Vorarlberg;6963187;1476207;5486980
2022-04-06T09:30:00+02:00;9;Wien;59271312;51773689;7497623
2022-04-06T09:30:00+02:00;10;Österreich;177765409;86374715;91390694
2022-04-07T09:30:00+02:00;1;Burgenland;5036496;1532890;3503606
2022-04-07T09:30:00+02:00;2;Kärnten;6486392;1447991;5038401
2022-04-07T09:30:00+02:00;3;Niederösterreich;36367374;12239905;24127469
2022-04-07T09:30:00+02:00;4;Oberösterreich;23816208;6030651;17785557
2022-04-07T09:30:00+02:00;5;Salzburg;10471085;2944653;7526432
2022-04-07T09:30:00+02:00;6;Steiermark;20444540;5420943;15023597
2022-04-07T09:30:00+02:00;7;Tirol;9393458;3648624;5744834
2022-04-07T09:30:00+02:00;8;Vorarlberg;6967258;1478568;5488690
2022-04-07T09:30:00+02:00;9;Wien;59503618;52003791;7499827
2022-04-07T09:30:00+02:00;10;Österreich;178486429;86748016;91738413
2022-04-08T09:30:00+02:00;1;Burgenland;5041869;1537273;3504596
2022-04-08T09:30:00+02:00;2;Kärnten;6488391;1449990;5038401
2022-04-08T09:30:00+02:00;3;Niederösterreich;36387560;12257611;24129949
2022-04-08T09:30:00+02:00;4;Oberösterreich;23826623;6038704;17787919
2022-04-08T09:30:00+02:00;5;Salzburg;10474907;2947859;7527048
2022-04-08T09:30:00+02:00;6;Steiermark;20456881;5431788;15025093
2022-04-08T09:30:00+02:00;7;Tirol;9399448;3654614;5744834
2022-04-08T09:30:00+02:00;8;Vorarlberg;6970911;1480605;5490306
2022-04-08T09:30:00+02:00;9;Wien;59632358;52129138;7503220
2022-04-08T09:30:00+02:00;10;Österreich;178678948;86927582;91751366
2022-04-09T09:30:00+02:00;1;Burgenland;5051356;1543477;3507879
2022-04-09T09:30:00+02:00;2;Kärnten;6489938;1451496;5038442
2022-04-09T09:30:00+02:00;3;Niederösterreich;36726583;12476857;24249726
2022-04-09T09:30:00+02:00;4;Oberösterreich;23836125;6045211;17790914
2022-04-09T09:30:00+02:00;5;Salzburg;10478242;2950551;7527691
2022-04-09T09:30:00+02:00;6;Steiermark;20467815;5440953;15026862
2022-04-09T09:30:00+02:00;7;Tirol;9404546;3659712;5744834
2022-04-09T09:30:00+02:00;8;Vorarlberg;6974653;1482668;5491985
2022-04-09T09:30:00+02:00;9;Wien;59766035;52259628;7506407
2022-04-09T09:30:00+02:00;10;Österreich;179195293;87310553;91884740
2022-04-10T09:30:00+02:00;1;Burgenland;5055655;1547400;3508255
2022-04-10T09:30:00+02:00;2;Kärnten;6493552;1452779;5040773
2022-04-10T09:30:00+02:00;3;Niederösterreich;36742904;12491922;24250982
2022-04-10T09:30:00+02:00;4;Oberösterreich;23845939;6051396;17794543
2022-04-10T09:30:00+02:00;5;Salzburg;10481328;2952868;7528460
2022-04-10T09:30:00+02:00;6;Steiermark;20480125;5451651;15028474
2022-04-10T09:30:00+02:00;7;Tirol;9408928;3664094;5744834
2022-04-10T09:30:00+02:00;8;Vorarlberg;6977640;1484533;5493107
2022-04-10T09:30:00+02:00;9;Wien;59879684;52370398;7509286
2022-04-10T09:30:00+02:00;10;Österreich;179365755;87467041;91898714
2022-04-11T09:30:00+02:00;1;Burgenland;5059645;1551177;3508468
2022-04-11T09:30:00+02:00;2;Kärnten;6495086;1454201;5040885
2022-04-11T09:30:00+02:00;3;Niederösterreich;36757348;12505653;24251695
2022-04-11T09:30:00+02:00;4;Oberösterreich;23852590;6055636;17796954
2022-04-11T09:30:00+02:00;5;Salzburg;10483628;2954723;7528905
2022-04-11T09:30:00+02:00;6;Steiermark;20483667;5454421;15029246
2022-04-11T09:30:00+02:00;7;Tirol;9411351;3666517;5744834
2022-04-11T09:30:00+02:00;8;Vorarlberg;6980415;1486345;5494070
2022-04-11T09:30:00+02:00;9;Wien;59942102;52429994;7512108
2022-04-11T09:30:00+02:00;10;Österreich;179465832;87558667;91907165
2022-04-12T09:30:00+02:00;1;Burgenland;5061737;1552287;3509450
2022-04-12T09:30:00+02:00;2;Kärnten;6499434;1456609;5042825
2022-04-12T09:30:00+02:00;3;Niederösterreich;36777411;12521809;24255602
2022-04-12T09:30:00+02:00;4;Oberösterreich;23924081;6061862;17862219
2022-04-12T09:30:00+02:00;5;Salzburg;10486997;2957789;7529208
2022-04-12T09:30:00+02:00;6;Steiermark;20490220;5459284;15030936
2022-04-12T09:30:00+02:00;7;Tirol;9417268;3672434;5744834
2022-04-12T09:30:00+02:00;8;Vorarlberg;6983678;1487814;5495864
2022-04-12T09:30:00+02:00;9;Wien;60026534;52511459;7515075
2022-04-12T09:30:00+02:00;10;Österreich;179667360;87681347;91986013
2022-04-13T09:30:00+02:00;1;Burgenland;5067417;1557094;3510323
2022-04-13T09:30:00+02:00;2;Kärnten;6504141;1458230;5045911
2022-04-13T09:30:00+02:00;3;Niederösterreich;36795949;12537299;24258650
2022-04-13T09:30:00+02:00;4;Oberösterreich;23933679;6066070;17867609
2022-04-13T09:30:00+02:00;5;Salzburg;10490213;2960457;7529756
2022-04-13T09:30:00+02:00;6;Steiermark;20520780;5470368;15050412
2022-04-13T09:30:00+02:00;7;Tirol;9421562;3676728;5744834
2022-04-13T09:30:00+02:00;8;Vorarlberg;6987006;1489787;5497219
2022-04-13T09:30:00+02:00;9;Wien;60132565;52614904;7517661
2022-04-13T09:30:00+02:00;10;Österreich;179853312;87830937;92022375
2022-04-14T09:30:00+02:00;1;Burgenland;5073181;1562227;3510954
2022-04-14T09:30:00+02:00;2;Kärnten;6506919;1460120;5046799
2022-04-14T09:30:00+02:00;3;Niederösterreich;36915253;12551969;24363284
2022-04-14T09:30:00+02:00;4;Oberösterreich;23959271;6070438;17888833
2022-04-14T09:30:00+02:00;5;Salzburg;10493197;2962924;7530273
2022-04-14T09:30:00+02:00;6;Steiermark;20529702;5477928;15051774
2022-04-14T09:30:00+02:00;7;Tirol;9425870;3681036;5744834
2022-04-14T09:30:00+02:00;8;Vorarlberg;6989982;1491319;5498663
2022-04-14T09:30:00+02:00;9;Wien;60222322;52702247;7520075
2022-04-14T09:30:00+02:00;10;Österreich;180115697;87960208;92155489
2022-04-15T09:30:00+02:00;1;Burgenland;5076783;1565266;3511517
2022-04-15T09:30:00+02:00;2;Kärnten;6508693;1461628;5047065
2022-04-15T09:30:00+02:00;3;Niederösterreich;36929021;12563041;24365980
2022-04-15T09:30:00+02:00;4;Oberösterreich;23966620;6075994;17890626
2022-04-15T09:30:00+02:00;5;Salzburg;10496102;2965316;7530786
2022-04-15T09:30:00+02:00;6;Steiermark;20539158;5486133;15053025
2022-04-15T09:30:00+02:00;7;Tirol;9429665;3684831;5744834
2022-04-15T09:30:00+02:00;8;Vorarlberg;6992622;1492725;5499897
2022-04-15T09:30:00+02:00;9;Wien;60306678;52784867;7521811
2022-04-15T09:30:00+02:00;10;Österreich;180245342;88079801;92165541
2022-04-16T09:30:00+02:00;1;Burgenland;5078787;1566397;3512390
2022-04-16T09:30:00+02:00;2;Kärnten;6510219;1463140;5047079
2022-04-16T09:30:00+02:00;3;Niederösterreich;37050326;12630790;24419536
2022-04-16T09:30:00+02:00;4;Oberösterreich;23972845;6080336;17892509
2022-04-16T09:30:00+02:00;5;Salzburg;10499094;2967878;7531216
2022-04-16T09:30:00+02:00;6;Steiermark;20548514;5494219;15054295
2022-04-16T09:30:00+02:00;7;Tirol;9433563;3688729;5744834
2022-04-16T09:30:00+02:00;8;Vorarlberg;6994897;1493982;5500915
2022-04-16T09:30:00+02:00;9;Wien;60383700;52860268;7523432
2022-04-16T09:30:00+02:00;10;Österreich;180471945;88245739;92226206
2022-04-17T09:30:00+02:00;1;Burgenland;5084838;1572321;3512517
2022-04-17T09:30:00+02:00;2;Kärnten;6510880;1463801;5047079
2022-04-17T09:30:00+02:00;3;Niederösterreich;37061076;12641096;24419980
2022-04-17T09:30:00+02:00;4;Oberösterreich;23978414;6084504;17893910
2022-04-17T09:30:00+02:00;5;Salzburg;10501617;2969990;7531627
2022-04-17T09:30:00+02:00;6;Steiermark;20558143;5503043;15055100
2022-04-17T09:30:00+02:00;7;Tirol;9436985;3692151;5744834
2022-04-17T09:30:00+02:00;8;Vorarlberg;6996893;1495378;5501515
2022-04-17T09:30:00+02:00;9;Wien;60449316;52924300;7525016
2022-04-17T09:30:00+02:00;10;Österreich;180578162;88346584;92231578
2022-04-18T09:30:00+02:00;1;Burgenland;5088442;1575584;3512858
2022-04-18T09:30:00+02:00;2;Kärnten;6511412;1464333;5047079
2022-04-18T09:30:00+02:00;3;Niederösterreich;37069614;12649189;24420425
2022-04-18T09:30:00+02:00;4;Oberösterreich;23984049;6088427;17895622
2022-04-18T09:30:00+02:00;5;Salzburg;10503285;2971246;7532039
2022-04-18T09:30:00+02:00;6;Steiermark;20561157;5505419;15055738
2022-04-18T09:30:00+02:00;7;Tirol;9438678;3693844;5744834
